COG2872	J	Ser-tRNA(Ala) deacylase AlaX (editing enzyme)	AlaX			2E1B
COG2873	E	O-acetylhomoserine/O-acetylserine sulfhydrylase, pyridoxal phosphate-dependent	MET17	Methionine biosynthesis		2CTZ
COG2874	N	Archaellum biogenesis ATPase ArlH/FlaH	FlaH		32416640	4WIA
COG2875	H	Precorrin-4 methylase	CobM	Cobalamine/B12 biosynthesis		4E16
COG2876	E	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase	AroGA	Aromatic amino acid biosynthesis		5J6F
COG2877	M	3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase	KdsA	Lipid A biosynthesis		1G7U
COG2878	C	Na+-translocating ferredoxin:NAD+ oxidoreductase RNF, RnfB subunit	RnfB	Na+-translocating Fd:NADH oxidoreductase	24045950	
COG2879	S	Uncharacterized short protein YbdD, DUF466 family	YbdD			
COG2880	R	Predicted DNA-binding protein, potential antitoxin AbrB/MazE fold				2NWT
COG2881	R	GTPase-interacting Yip1 domain	Yip1		25702751;31417902	
COG2882	N	Flagellar biosynthesis chaperone FliJ	FliJ			3AJW
COG2884	D	Cell division ATPase FtsE	FtsE			
COG2885	M	Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins	OmpA			1OAP
COG2886	R	Predicted antitoxin, contains HTH domain				
COG2887	L	RecB family exonuclease	Slr0479			
COG2888	R	Predicted RNA-binding protein involved in translation, contains  Zn-ribbon domain, DUF1610 family				
COG2890	J	Methylase of polypeptide chain release factors	HemK			1NV8
COG2891	M	Cell shape-determining protein MreD	MreD			
COG2892	J	tRNA threonylcarbamoyladenosine modification (KEOPS) complex,  Pcc1 subunit	Pcc1	tRNA modification		3ENC
COG2893	G	Phosphotransferase system, mannose/fructose-specific component IIA	ManX			1PDO
COG2894	D	Septum site-determining ATPase MinD	MinD			4V02
COG2895	P	Sulfate adenylyltransferase subunit 1, EFTu-like GTPase family	CysN	Cysteine biosynthesis		1ZUN
COG2896	H	GTP 3',8-cyclase (molybdenum cofactor biosynthesis protein MoaA)	MoaA	Molybdopterin biosynthesis		1TV7
COG2897	P	3-mercaptopyruvate sulfurtransferase SseA, contains two rhodanese domains	SseA			1BOH
COG2898	I	Lysylphosphatidylglycerol synthetase MprF, lysyl-tRNA-binding C-terminal domain	MprF2		14702396;30563904	5VRV
COG2899	P	Uncharacterized TerC-related membrane protein, DUF475 domain	TerC2			
COG2900	S	Uncharacterized coiled-coil protein SlyX (sensitive to lysis X)	SlyX			3EFG
COG2901	K	DNA-binding protein Fis (factor for inversion stimulation)	Fis			1ETK
COG2902	E	NAD-specific glutamate dehydrogenase	Gdh2			
COG2904	J	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF, N-terminal domain	QueFN			3BP1
COG2905	T	Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains				
COG2906	P	Bacterioferritin-associated ferredoxin	Bfd			6E6R
COG2907	R	Predicted flavin-containing amine oxidase	Ppro0129			
COG2908	M	UDP-2,3-diacylglucosamine pyrophosphatase LpxH	LpxH			5WLY
COG2909	K	ATP-, maltotriose- and DNA-dependent transcriptional regulator MalT	MalT			
COG2910	R	Putative NADH-flavin reductase	YwnB			3EW7
COG2911	U	Autotransporter translocation and assembly protein TamB	TamB			5VTG
COG2912	T	Regulator of sirC expression, contains transglutaminase-like and TPR domains	SirB1			
COG2913	M	Outer membrane protein assembly factor BamE, lipoprotein component of the BamABCDE complex	BamE			2KM7
COG2914	V	Putative antitoxin component PasI (RatB) of the RatAB toxin-antitoxin module, ubiquitin-RnfH superfamily	PasI		23055930	2HJ1
COG2915	XT	Regulator of phage lambda lysogenization HflD, binds to CII and stimulates its degradation	HflD			1QZ4
COG2916	K	DNA-binding protein H-NS	Hns			1HNR
COG2917	D	Intracellular septation protein A	YciB			
COG2918	H	Gamma-glutamylcysteine synthetase	GshA			1V4G
COG2919	D	Cell division protein FtsB	FtsB			4IFF
COG2920	J	Sulfur transfer complex TusBCD TusE component, DsrC family (tRNA 2-thiouridine synthesizing protein C)	TusE			1JI8
COG2921	T	Putative lipoate-binding regulatory protein, UPF0250 family	YbeD		15547281	1RWU
COG2922	S	Uncharacterized conserved protein Smg, DUF494 family	Smg			
COG2923	J	Sulfur transfer complex TusBCD TusC component, DsrF family	DsrF			2D1P
COG2924	PO	Fe-S cluster biosynthesis and repair protein YggX	YggX		24421039	1T07
COG2925	L	Exonuclease I (degrades ssDNA)	SbcB			1FXX
COG2926	S	Uncharacterized conserved protein YeeX, DUF496 family	YeeX			
COG2927	L	DNA polymerase III, chi subunit	HolC			1EM8
COG2928	S	Uncharacterized membrane protein			19363116	
COG2929	S	Uncharacterized conserved protein, DUF497 family				3U97
COG2930	I	Lipid-binding SYLF domain, Ysc84/FYVE family	SYLF		21624956	
COG2931	Q	Ca2+-binding protein, RTX toxin-related			15135544	1AF0
COG2932	X	Phage repressor protein C, contains Cro/C1-type HTH and peptisase s24 domains				
COG2933	J	23S rRNA C2498 (ribose-2'-O)-methylase RlmM	RlmM	23S rRNA modification		4AUK
COG2935	O	Arginyl-tRNA--protein-N-Asp/Glu arginylyltransferase	Ate1			
COG2936	R	Predicted acyl esterase				1JU3
COG2937	I	Glycerol-3-phosphate O-acyltransferase	PlsB	Phospholipid biosynthesis		
COG2938	O	Succinate dehydrogenase flavin-adding protein, antitoxin component of the CptAB toxin-antitoxin module	SdhE			1PUZ
COG2939	E	Carboxypeptidase C (cathepsin A)	Kex1			1AC5
COG2940	R	SET domain-containing protein (function unknown)	SET			6BX3
COG2941	H	Demethoxyubiquinone hydroxylase, CLK1/Coq7/Cat5 family (ubiquinone biosynthesis)	Coq7	Ubiquinone biosynthesis		
COG2942	G	Mannose or cellobiose epimerase, N-acyl-D-glucosamine 2-epimerase family	YihS			2ZBL
COG2943	MG	Membrane glycosyltransferase	MdoH			
COG2944	K	DNA-binding transcriptional regulator YiaG, XRE-type HTH domain	YiaG			5JAA
COG2945	R	Alpha/beta superfamily hydrolase				2FUK
COG2946	L	DNA relaxase NicK	NicK			4CWC
COG2947	R	Predicted RNA-binding protein, contains EVE domain	EVE		32652237	1ZCE
COG2948	U	Type IV secretory pathway, VirB10 component	VirB10			2BHV
COG2949	M	Uncharacterized periplasmic protein SanA, affects membrane permeability for vancomycin	SanA			
COG2951	M	Membrane-bound lytic murein transglycosylase B	MltB			1D0K
COG2952	S	Uncharacterized conserved protein, DUF507 domain				
COG2954	R	CYTH domain, found in class IV adenylate cyclase and various triphosphatases	CYTH			2FBL
COG2956	M	Lipopolysaccharide biosynthesis regulator YciM/LapB, contains six TPR domains and a C-terminal metal-binding domain	LapB		24187084;24266962	4ZLH
COG2957	E	Agmatine/peptidylarginine deiminase	AguA			1VKP
COG2958	S	Uncharacterized conserved protein			24710389	
COG2959	R	Proteobacterial HemX domain, involved in 2-ketogluconate production (unrelated to B. subtilis HemX, COG0755, no evidence of involvement in heme biosynthesis)	HemX		26256849	
COG2960	H	Ubiquinone biosynthesis accessory factor UbiK	UbiK		28559279	
COG2961	J	23S rRNA A2030 N6-methylase RlmJ	RlmJ	23S rRNA modification		2OO3
COG2962	R	Membrane protein RarD, contains two EamA domains, drug/metabolite transporter family	RarD		26335199	
COG2963	X	Transposase InsE and inactivated derivatives	InsE		23818957	2JN6
COG2964	K	Predicted transcriptional regulator YheO, contains PAS and DNA-binding HTH domains	YheO			
COG2965	L	Primosomal replication protein N	PriB			2PNH
COG2966	S	Uncharacterized membrane protein YjjP, DUF1212 family	YjjP			
COG2967	P	Uncharacterized conserved protein ApaG affecting Mg2+/Co2+ transport	ApaG			1TZA
COG2968	S	Uncharacterized conserved protein YggE, contains kinase-interacting SIMPL domain	YggE			4HVZ
COG2969	O	Stringent starvation protein B, binds SsrA peptide	SspB			1OU8
COG2971	G	BadF-type ATPase, related to human N-acetylglucosamine kinase	BadF		17954692;12761179;12761179	
COG2972	T	Sensor histidine kinase YesM	YesM			
COG2973	K	Trp operon repressor	TrpR			1CO0
COG2974	L	DNA recombination-dependent growth factor RdgC	RdgC			2OWL
COG2975	O	Fe-S-cluster formation regulator IscX/YfhJ	IscX		16698547	1UJ8
COG2976	T	Putative negative regulator of RcsB-dependent stress response, UPF0070 family	YfgM		23091052	
COG2977	Q	4'-phosphopantetheinyl transferase EntD (siderophore biosynthesis)	EntD			4QJK
COG2978	H	p-Aminobenzoyl-glutamate transporter AbgT	AbgT		17307853	4R0C
COG2979	S	Uncharacterized membrane protein YebE, DUF533 family	YebE			
COG2980	M	Outer membrane lipoprotein LptE/RlpB (LPS assembly)	LptE			2JXP
COG2981	EP	Sulfate transporter CysZ	CysZ		24657232	3TX3
COG2982	M	Uncharacterized conserved protein AsmA involved in outer membrane biogenesis	AsmA			
COG2983	R	Uncharacterized cysteine cluster protein YcgN, CxxCxxCC family	YcgN			
COG2984	R	ABC-type uncharacterized transport system, periplasmic component				3LFT
COG2985	R	Uncharacterized membrane protein YbjL, putative transporter	YbjL			
COG2986	E	Histidine ammonia-lyase	HutH			1B8F
COG2987	E	Urocanate hydratase	HutU			1UWK
COG2988	E	Succinylglutamate desuccinylase	AstE			1YW4
COG2989	M	Murein L,D-transpeptidase YcbB/YkuD	YcbB		18456808	6NTW
COG2990	S	Outer membrane protein VirK/YbjX involved in antimicrobial peptide resistance, DUF535 family	VirK			
COG2991	CO	Na+-NQR maturation protein NqrM	NqrM	Na+-translocating NADH dehydrogenase	26644436	
COG2992	R	Uncharacterized FlgJ-related protein	Bax			
COG2993	C	Cbb3-type cytochrome oxidase, cytochrome c subunit FixO	CcoO			3MK7
COG2994	O	ACP:hemolysin acyltransferase (hemolysin-activating protein)	HlyC		23319881	
COG2995	M	Intermembrane transporter PqiABC subunit PqiA	PqiA		27795327	
COG2996	R	Predicted RNA-binding protein YitL, contains S1 domains, virulence factor B family	CvfB			3GO5
COG2998	P	ABC-type tungstate transport system, permease component TupA	TupB			
COG2999	O	Glutaredoxin 2	GrxB			1G7O
COG3000	I	Sterol desaturase/sphingolipid hydroxylase, fatty acid hydroxylase superfamily	ERG3			4ZR0
COG3001	G	Fructosamine-3-kinase	FN3K			3F7W
COG3002	C	Na+-translocating membrane potential-generating system subunit MpsB, UPF0753/DUF2309 family	MpsB		21467222;25448817	
COG3004	CP	Na+/H+ antiporter NhaA	NhaA		25746996	1ZCD
COG3005	C	Tetraheme cytochrome c subunit NapC of nitrate or TMAO reductase	NapC			
COG3006	D	Chromosome condensin MukBEF, kleisin-like MukF subunit	MukF			1T98
COG3007	I	Trans-2-enoyl-CoA reductase				3S8M
COG3008	M	Intermembrane transporter PqiABC subunit PqiB	PqiB		27795327;28819315	5UVN
COG3009	M	Intermembrane transporter PqiABC lipoprotein subunit PqiC	PqiC		27795327	6OSX
COG3010	G	Putative N-acetylmannosamine-6-phosphate epimerase	NanE			1Y0E
COG3011	R	Predicted thiol-disulfide oxidoreductase YuxK, DCC family	YuxK		15236740	
COG3012	S	Uncharacterized conserved protein YchJ, contains N- and C-terminal SEC-C domains	YchJ			2I9W
COG3013	S	Uncharacterized conserved protein YfbU, UPF0304 family	YfbU			1WPB
COG3014	S	Uncharacterized conserved protein				
COG3015	MV	Uncharacterized lipoprotein NlpE involved in copper resistance	CutF			2Z4H
COG3016	R	Putative heme-binding protein PhuW	PhuW		16950397	2G5G
COG3017	M	Outer membrane lipoprotein LolB, involved in outer membrane biogenesis	LolB			1IWM
COG3018	N	Flagellar basal body lipoprotein FlgP, LPP20 family	FlgP		17041040;19592588;30559113	
COG3019	S	Uncharacterized metal-binding protein, DUF411 family				
COG3021	R	Uncharacterized conserved protein YafD, endonuclease/exonuclease/phosphatase (EEP) superfamily	YafD			
COG3022	L	DNA-binding protein YaaA associated with the oxidative stress response	YaaA		21378183;32796037	5CAJ
COG3023	M	N-acetyl-anhydromuramyl-L-alanine amidase AmpD	AmpD			2Y28
COG3024	L	Endogenous inhibitor of DNA gyrase, YacG/DUF329 family	YacG		18586829	1LV3
COG3025	P	Inorganic triphosphatase YgiF, contains CYTH and CHAD domains	PPPi		22984449	5A60
COG3026	T	RseB, negative regulator of sigma E activity	RseB			2P4B
COG3027	D	Cell division protein ZapA, inhibits GTPase activity of FtsZ	ZapA			1T3U
COG3028	J	Ribosomal 50S subunit-associated protein YjgA, DUF615 family	YjgA		16980477	2P0T
COG3029	C	Fumarate reductase subunit C	FrdC			4KX6
COG3030	R	FxsA protein affecting phage T7 exclusion by the F plasmid, UPF0716 family	FxsA			
COG3031	U	Type II secretory pathway, component PulC	PulC			2LNV
COG3033	E	Tryptophanase	TnaA			1AX4
COG3034	M	Murein L,D-transpeptidase YafK	YafK			4XZZ
COG3036	J	Stalled ribosome alternative rescue factor ArfA	ArfA			
COG3037	G	Ascorbate-specific PTS system IIC component UlaA	UlaA			4RP8
COG3038	C	Cytochrome b561	CybB			5OC0
COG3039	X	Transposase and inactivated derivatives, IS5 family	IS5			
COG3040	M	Bacterial lipocalin Blc	Blc			1QWD
COG3041	JV	mRNA-degrading endonuclease YafQ (mRNA interferase), toxin component of the YafQ-DinJ toxin-antitoxin module	YafQ			4MMG
COG3042	R	Putative hemolysin	Hlx			
COG3043	CP	Nitrate reductase cytochrome c-type subunit NapB	NapB			1JNI
COG3044	R	Predicted ATPase of the ABC class				4YIX
COG3045	T	Periplasmic catabolite regulation protein CreA (function unknown)	CreA			
COG3046	R	Uncharacterized conserved protein related to deoxyribodipyrimidine photolyase				3ZXS
COG3047	M	Outer membrane protein OmpW	OmpW			2F1T
COG3048	E	D-serine dehydratase	DsdA			3R0Z
COG3049	MR	Penicillin V acylase or related amidase, Ntn superfamily	YxeI			2BJF
COG3050	L	DNA polymerase III, psi subunit	HolD			3SXU
COG3051	C	Citrate lyase, alpha subunit	CitF			1XR4
COG3052	C	Acyl-carrier protein (citrate lyase gamma subunit)	CitD			
COG3053	C	Citrate lyase synthetase CitC	CitC			
COG3054	R	Predicted transcriptional regulator YtfJ	YtfJ			
COG3055	M	N-acetylneuraminic acid mutarotase	NanM		18063573	2UVK
COG3056	S	Uncharacterized lipoprotein YajG	YajG			
COG3057	L	Negative regulator of replication initiation SeqA	SeqA			3FMT
COG3058	CO	Formate dehydrogenase maturation protein FdhE	FdhE			2FIY
COG3059	V	Reactive chlorine resistance protein RclC/YkgB, DUF417 family	YkgB		24078635	
COG3060	KE	Transcriptional regulator MetJ (met regulon)	MetJ			1CMA
COG3061	D	Cell division protein YtfB/OapA (opacity-associated protein A)	OapA		29686141	
COG3062	O	Cytoplasmic chaperone NapD for the signal peptide of periplasmic nitrate reductase NapAB	NapD		24314029	2JSX
COG3063	NW	Type IV pilus assembly protein PilF/PilW	PilF		16403447	2VQ2
COG3064	M	Membrane protein TolA involved in colicin uptake	TolA			1S62
COG3065	M	Starvation-inducible outer membrane lipoprotein Slp	Slp			
COG3066	L	DNA mismatch repair protein MutH	MutH			1AZO
COG3067	CP	Na+/H+ antiporter NhaB	NhaB			
COG3068	S	Uncharacterized conserved protein YjaG, DUF416 family	YjaG			2Q9R
COG3069	C	C4-dicarboxylate transporter DcuC	DcuC			
COG3070	K	Transcriptional regulator of competence genes, TfoX/Sxy family	TfoX			2OD0
COG3071	S	Uncharacterized protein HemY, contains HemY_N domain and TPR repeats (unrelated to protoporphyrinogen oxidase HemY)	HemYx			
COG3072	T	Adenylate cyclase, class I	CyaA			
COG3073	T	RseA, negative regulator of sigma E activity	RseA			1OR7
COG3074	D	Cell division protein ZapB, interacts with FtsZ	ZapB			2JEE
COG3075	E	Anaerobic glycerol-3-phosphate dehydrogenase	GlpB			
COG3076	J	Regulator of RNase E activity RraB	RraB			1NXI
COG3077	V	Antitoxin component of the RelBE or YafQ-DinJ toxin-antitoxin module	RelB			4ML0
COG3078	J	Ribosome assembly protein YihI, activator of Der GTPase	YihI		20434458	
COG3079	S	Uncharacterized conserved protein YgfB, UPF0149 family	YgfB			1IZM
COG3080	C	Fumarate reductase subunit D	FrdD			1KF6
COG3081	L	dsDNA-binding nucleoid-associated protein YejK/NdpA	NdpA		24043617	
COG3082	S	Uncharacterized conserved protein YejL, UPF0352 family	YejL			2JPQ
COG3083	MT	Periplasmic protein PbgA/YejM, regulator of the LPS biosynthesis, AlkP superfamily	YejM		31611279;32291302;32540932	5I5D
COG3084	S	Uncharacterized conserved protein YihD, DUF1040 family	YihD			2KO6
COG3085	S	Uncharacterized conserved protein YifE, UPF0438 family	YifE			
COG3086	T	RseC, positive regulator of sigma E activity	RseC			
COG3087	D	Cell division protein FtsN	FtsN			1UTA
COG3088	CO	Cytochrome c-type biogenesis protein CcmH/NrfF	NrfF			2HL7
COG3089	S	Uncharacterized conserved protein YheU, UPF0270 family	YheU			1Y0N
COG3090	G	TRAP-type C4-dicarboxylate transport system, small permease component YiaM	DctM			
COG3091	R	Predicted Zn-dependent metalloprotease, SprT family	SprT			
COG3092	S	Uncharacterized membrane protein YfbV, UPF0208 family	YfbV			
COG3093	V	Plasmid maintenance system antidote protein VapI, contains XRE-type HTH domain	VapI			4MCT
COG3094	S	Uncharacterized membrane protein SirB2	SirB2			
COG3095	D	Chromosome condensin MukBEF, MukE localization factor	MukE			3RPU
COG3096	D	Chromosome condensin MukBEF, ATPase and DNA-binding subunit MukB	MukB			1QHL
COG3097	S	Uncharacterized conserved protein YqfB, UPF0267 family	YqfB			1TE7
COG3098	S	Uncharacterized conserved protein YqcC, DUF446 family	YqcC			2HGK
COG3099	S	Uncharacterized conserved protein YciU, UPF0263 family	YciU			1NNV
COG3100	S	Uncharacterized conserved protein YcgL, UPF0745 family	YcgL		17221885	2H7A
COG3101	J	Elongation factor P hydroxylase EpmC (EF-P beta-lysylation pathway)	EpmC			3WTR
COG3102	R	Uncharacterized conserved protein YecM, predicted metalloenzyme	YecM		12660999	1K4N
COG3103	R	Uncharacterized conserved protein YgiM, contains N-terminal SH3 domain, DUF1202 family	YgiM			2KQ8
COG3104	E	Dipeptide/tripeptide permease	PTR2			2XUT
COG3105	S	Uncharacterized membrane-anchored protein YhcB, DUF1043 family	YhcB			
COG3106	T	Ras-like GTP-binding stress-induced protein YcjX,  DUF463 family	YcjX		31202886	6NZ4
COG3107	M	Outer membrane lipoprotein LpoA, binds and activates PBP1a	LpoA		21183074	2MHK
COG3108	S	Uncharacterized conserved protein YcbK, DUF882 family	YcbK			
COG3109	T	sRNA-binding protein ProQ	ProQ			1DVO
COG3110	S	Uncharacterized conserved protein YccT, UPF0319 family	YccT			
COG3111	S	Predicted periplasmic protein YdeI with OB-fold, BOF family	YdeI		15178340	1NNX
COG3112	S	Uncharacterized conserved protein YacL, UPF0231 family	YacL			
COG3113	M	Binding protein subunit MlaB of the ABC-type intermembrane phospholipid transporter Mla, contains STAS domain	MlaB			
COG3114	U	Heme exporter protein D	CcmD			
COG3115	D	Cell division protein ZipA, interacts with FtsZ	ZipA			1F46
COG3116	D	Cell division protein FtsL, interacts with FtsB and FtsQ	FtsL			
COG3117	M	Lipopolysaccharide export system protein LptC	YrbK			3MY2
COG3118	O	Chaperedoxin CnoX, contains thioredoxin-like and TPR-like domains, YbbN/TrxSC family	CnoX		21498507;29754824	3QDN
COG3119	P	Arylsulfatase A or related enzyme, AlkP superfamily	AslA			1E1Z
COG3120	L	Macrodomain Ter protein organizer, MatP/YcbG family	MatP			3VEA
COG3121	W	P pilus assembly protein, chaperone PapD	FimC			1BF8
COG3122	S	Uncharacterized conserved protein YaiL, DUF2058 family	YaiL			
COG3123	F	Pyrimidine/purine nucleoside phosphorylase YaiE/PpnP, UPF0345/DUF1255 family	PpnP		27941785	2OYZ
COG3124	I	Acyl carrier protein phosphodiesterase	AcpH		16107329	
COG3125	C	Heme/copper-type cytochrome/quinol oxidase, subunit 4	CyoD			
COG3126	S	Uncharacterized lipoprotein YbaY	YbaY			5WEC
COG3127	Q	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component	YbbP			
COG3128	R	Predicted 2-oxoglutarate- and Fe(II)-dependent dioxygenase YbiX	PiuC			3DKQ
COG3129	J	23S rRNA A1618 N6-methylase RlmF	RlmF	23S rRNA modification	18021804	2H00
COG3130	J	Ribosome modulation factor	Rmf			2JRM
COG3131	M	Periplasmic glucan biosynthesis protein OpgG	MdoG			1TXK
COG3132	S	Uncharacterized conserved protein YceH, UPF0502 family	YceH			3BZ6
COG3133	M	Outer membrane lipoprotein SlyB	SlyB			
COG3134	S	Uncharacterized conserved protein YcfJ, contains glycine zipper 2TM domain	YcfJ			
COG3135	Q	Predicted benzoate:H+ symporter BenE	BenE			
COG3136	S	Dual-topology membrane protein YdgC, GlpM family	GlpM		7642508;16429150	
COG3137	M	Putative salt-induced outer membrane protein YdiY	YdiY			
COG3138	E	Arginine/ornithine N-succinyltransferase beta subunit	AstA			1YLE
COG3139	S	Uncharacterized conserved protein YeaC, DUF1315 family	yeaC			
COG3140	S	Uncharacterized conserved protein YoaH, UPF0181 family	yoaH		20729861;23239623;22706199	
COG3141	L	dsDNA-binding SOS-regulon protein YebG, induction by DNA damage requires cAMP	YebG		9368369;21697094	3ERM
COG3142	P	Copper homeostasis protein CutC	CutC			1TWD
COG3143	NT	Phosphoaspartate phosphatase CheZ, dephosphorylates CheY~P	CheZ			1KMI
COG3144	N	Flagellar hook-length control protein FliK	FliK			2RRL
COG3145	L	Alkylated DNA repair dioxygenase AlkB	AlkB			3KHC
COG3146	R	Predicted N-acyltransferase				
COG3147	D	Cell division protein DedD (periplasmic protein involved in septation)	DedD			
COG3148	J	tRNA U47 aminocarboxypropyltransferaseTapT/TuaA/ YfiP, DTW domain	TapT		31804502;31863583	
COG3149	U	Type II secretory pathway, component PulM	PulM			1UV7
COG3150	R	Predicted esterase YcpF, UPF0227 family	YcfP			4FLE
COG3151	S	Uncharacterized conserved protein YqiB, DUF1249 family	yqiB			
COG3152	S	Uncharacterized membrane protein YhaH, DUF805 family	yhaH			
COG3153	R	Predicted N-acetyltransferase YhbS	yhbS			4ZBG
COG3154	H	Ubiquinone biosynthesis accessory factor UbiT, lipid carrier SCP2 domain	UbiT		31289180	1C44
COG3155	V	Glyoxalase ElbB, DJ-1 superfamily	ElbB		26678554	1VHQ
COG3156	U	Type II secretory pathway, component PulK	PulK			5VTM
COG3157	U	Type VI protein secretion system component Hcp (secreted cytotoxin)	Hcp			1Y12
COG3158	P	K+ uptake protein Kup	Kup			
COG3159	S	Uncharacterized conserved protein YigA, DUF484 family	YigA			3E98
COG3160	K	Regulator of sigma D	Rsd			2P7V
COG3161	H	4-hydroxybenzoate synthetase (chorismate-pyruvate lyase)	UbiC	Ubiquinone biosynthesis		1FW9
COG3162	S	Uncharacterized membrane protein, DUF485 family	YjcH			
COG3164	S	Uncharacterized conserved protein YhdP, contains DUF3971 and AsmA2 domains	YhdR			
COG3165	H	Ubiquinone biosynthesis protein UbiJ, contains SCP2 domain	UbiJ		24142253;28559279	
COG3166	NW	Type IV pilus assembly protein PilN	PilN			
COG3167	NW	Type IV pilus assembly protein PilO	PilO			2RJZ
COG3168	NW	Type IV pilus assembly protein PilP	PilP			2IVW
COG3169	S	Uncharacterized membrane protein, DMT/DUF486 family			21873409	
COG3170	NW	Type IV pilus assembly protein FimV	FimV			
COG3171	S	Uncharacterized conserved protein YggL, DUF469 family	YggL			
COG3172	H	Nicotinamide riboside kinase	NadR3	NAD biosynthesis		1LW7
COG3173	R	Predicted  kinase, aminoglycoside phosphotransferase (APT) family	YcbJ			
COG3174	P	Membrane component of predicted Mg2+ transport system, contains DUF4010 domain	MgtC			
COG3175	CO	Cytochrome c oxidase assembly protein Cox11	COX11			1SO9
COG3176	R	Putative hemolysin				
COG3177	K	Fic family protein				3CUC
COG3178	R	Predicted phosphotransferase, aminoglycoside/choline kinase (APH/ChoK) family				
COG3179	G	Chitinase, GH19 family	GH19		17010167	1WVU
COG3180	R	Uncharacterized membrane protein AbrB, regulator of aidB expression	AbrB			
COG3181	C	Tripartite-type tricarboxylate transporter, extracytoplasmic receptor component TctC	TctC			2DVZ
COG3182	S	PepSY-associated TM region	PiuB		15124630	
COG3183	V	Predicted restriction endonuclease, HNH family				6GHC
COG3184	S	Uncharacterized conserved protein, contains DUF2059 domain			15741337	2X3O
COG3185	ER	4-hydroxyphenylpyruvate dioxygenase and related hemolysins	HppD			
COG3186	E	Phenylalanine-4-hydroxylase	PhhA			1PHZ
COG3187	O	Heat shock protein HslJ	HslJ			2KTS
COG3188	NW	Outer membrane usher protein FimD/PapC	FimD			2KT6
COG3189	S	Uncharacterized conserved protein YeaO, DUF488 family	YeaO			
COG3190	N	Flagellar biogenesis protein FliO	FliO			
COG3191	E	L-aminopeptidase/D-esterase	DmpA			1B65
COG3192	E	Ethanolamine transporter EutH, required for ethanolamine utilization at low pH	EutH		15466042	
COG3193	T	Heme-binding protein HbpS, GlcG/HbpS family	GlcG		19244623;25342754	2A2L
COG3194	F	Ureidoglycolate hydrolase (allantoin degradation)	AllA			1XSQ
COG3195	F	2-oxo-4-hydroxy-4-carboxy--5-ureidoimidazoline (OHCU) decarboxylase (uric acid degradation)	PucL			2O70
COG3196	R	Colicin E2 tolerance protein CbrC, UPF0167 family	CbrC		20418396	
COG3197	O	Cytochrome oxidase maturation protein, CcoS/FixS family	FixS			
COG3198	S	Uncharacterized conserved protein				
COG3199	F	NAD kinase				
COG3200	E	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase, class II	AroG2	Aromatic amino acid biosynthesis		6BMC
COG3201	H	Nicotinamide riboside transporter PnuC	PnuC			4QTN
COG3202	C	ATP/ADP translocase	TlcC			
COG3203	M	Outer membrane porin OmpC/OmpF/PhoE	OmpC			1PHO
COG3204	R	Uncharacterized Ca-binding beta-propeller protein YjiK	YjiK			3QQZ
COG3205	S	Uncharacterized membrane protein, DUF2061 family			15901686	
COG3206	M	Exopolysaccharide export protein/domain GumC/Wzc1	GumC		15003255;23089617	
COG3207	Q	Pyoverdine/dityrosine biosynthesis protein Dit1	Dit1		18156253	3E59
COG3208	Q	Surfactin synthase thioesterase subunit	GrsT			6VAP
COG3209	R	Uncharacterized conserved protein RhaS, contains 28 RHS repeats	RhsA			4IGL
COG3210	U	Large exoprotein involved in heme utilization or adhesion	FhaB			4RM6
COG3211	R	Secreted phosphatase, PhoX family	PhoX			3ZWU
COG3212	O	PepSY domain containing protein, regulator of zincin peptidase activity	YkoI		15124630	4EXR
COG3213	T	Nitric oxide response protein NnrS	NnrS		26452555;29934335;31481951	
COG3214	L	DNA glycosylase YcaQ, repair of DNA interstrand crosslinks	YcaQ		32409837	
COG3215	NW	Type IV pilus assembly protein PilZ	PilZ			
COG3216	S	Uncharacterized conserved protein, DUF2062 family				
COG3217	FV	N-hydroxylaminopurine reductase subunit YcbX, contains MOSC domain	YcbX		18312271;20118259	
COG3218	R	ABC-type uncharacterized transport system, auxiliary component				2IQI
COG3219	S	Uncharacterized conserved protein, DUF2063 family				3DEE
COG3220	S	Uncharacterized conserved protein, UPF0276 family				3BWW
COG3221	P	ABC-type phosphate/phosphonate transport system, periplasmic component	PhnD			3S4U
COG3222	S	Uncharacterized conserved protein, glycosyltransferase A (GT-A) superfamily, DUF2064 family				3CGX
COG3223	R	Phosphate starvation-inducible membrane PsiE (function unknown)	PsiE			
COG3224	R	Antibiotic biosynthesis monooxygenase (ABM) superfamily enzyme				
COG3225	N	ABC-type uncharacterized transport system involved in gliding motility, auxiliary component	GldG			
COG3226	K	DNA-binding transcriptional regulator YbjK	YbjK			5X5I
COG3227	O	Zn-dependent metalloprotease (Neutral protease B)	LasB			3NQY
COG3228	T	Mlc titration factor MtfA, regulates ptsG expression	MtfA		16855233	3DL1
COG3230	P	Heme oxygenase	HemO			1J77
COG3231	J	Aminoglycoside phosphotransferase	Aph			1J7I
